event_id,event_family,field,actual_value,actual_source_name,actual_source_url,consensus_value,consensus_source_name,consensus_source_url,publication_timestamp_utc,snapshot_timestamp_utc,T0_utc,delta_to_T0_seconds,timezone,evidence_type,archive_status,evidence_hash_sha256,independent_validator,confidence,provenance_status,notes
US_CPI_2021-08-11,CPI,core_cpi_yoy,4.3,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_08112021.htm,,,,,,2021-08-11T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,01edf41d377426ed8b906fb51a7aaf77a5d5d90302b23392aa1a964dbfa37690,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-09-14,CPI,headline_cpi_mom,0.3,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_09142021.htm,,,,,,2021-09-14T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,b5cf541b32bd8b7354da8a19ea1f3f7164a9f09275611f37cbb2e12fb49cae21,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-09-14,CPI,headline_cpi_yoy,5.3,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_09142021.htm,,,,,,2021-09-14T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,c689a7fbfcb8c019e20248ae7544edb13512e40d1c90cb4a84322f74891e949d,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-09-14,CPI,core_cpi_mom,0.1,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_09142021.htm,,,,,,2021-09-14T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,f342747c5f10e4931ab39b615bd29b9271b381b5ba8dd300c5003a7bdda400f4,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-09-14,CPI,core_cpi_yoy,4.0,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_09142021.htm,,,,,,2021-09-14T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,b62f8a123d66239006b8d3868b3fe158dd238a6a1b5a1f097451c8f64ace54b6,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-10-13,CPI,headline_cpi_mom,0.4,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_10132021.htm,,,,,,2021-10-13T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,0fb5ce91513c89892b06bcc22ca65772da7cc49bd6d7bb1cb4d27abc4a10dbf3,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-10-13,CPI,headline_cpi_yoy,5.4,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_10132021.htm,,,,,,2021-10-13T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,04065bcadb31f66d043a74f6a849261fdca44c8d0c6e9cf7c1a3dde787066337,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-10-13,CPI,core_cpi_mom,0.2,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_10132021.htm,,,,,,2021-10-13T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,04177c5f45ef37db7e2f5d4bc083bb2f36761fefa55726476b7ef2045f39f51c,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-10-13,CPI,core_cpi_yoy,4.0,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_10132021.htm,,,,,,2021-10-13T12:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,3d4312ff209cf17ca091b2435e0f45d0dcdd2537fb4293ae7f039e5daf389658,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-11-10,CPI,headline_cpi_mom,0.9,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_11102021.htm,,,,,,2021-11-10T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,bd0cb169d00423d0169f8b7a54441b69a044b24614b4e7d0ed2948221b1f1849,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-11-10,CPI,headline_cpi_yoy,6.2,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_11102021.htm,,,,,,2021-11-10T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,841a95203a1ad5a4e8e6111d1096562f34f945ee327aa77417f9018dbd865dd7,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
