date,S_raw,O_raw,R_raw,L_raw,S_z,O_z,R_z,L_z,N,G,q95,extreme
2025-01-26,-0.00023916023048988112,3.5500000000000043,-0.03999999999999915,0.05011650983357843,-0.2217278829462637,1.4044726474848692,-0.3372453797382901,1.2461019535138018,1.2461019535138018,-1.4678298364600655,2.6889297416260804,False
2025-01-27,-0.06713652168805408,1.5600000000000023,-0.03999999999999915,0.04788928880150239,-1.3136874337907896,0.7823467557776042,-0.31476235442240363,1.1151923615350707,0.7823467557776042,-2.096034189568394,2.6888939068142257,False
2025-01-28,-0.02621550020472376,-3.0500000000000043,0.09999999999999964,0.046422860620615514,-0.627509682993295,-0.6588594556648547,1.0599140506060685,0.9687867758433117,0.9687867758433117,-1.5962964588366066,2.688858072002371,False
2025-01-29,-0.01567258757095068,-1.3099999999999952,0.09999999999999964,0.04851210107154876,-0.4736463146974407,-0.10172134423660699,1.0599140506060685,0.9962073481691243,0.9962073481691243,-1.4698536628665648,2.688822237190516,False
2025-01-30,0.005291135583354292,0.32500000000000284,0.08000000000000007,0.052862427527160104,-0.13562956427665668,0.4100152644614121,0.8672024050413318,1.1339741099811331,0.8672024050413318,-1.0028319693179886,2.6887864023786614,False
2025-01-31,-0.005353081154427785,0.8799999999999955,0.11000000000000032,0.05717199923185578,-0.3164981174658777,0.5805239240359347,1.1562698733884453,1.2640213371385796,1.1562698733884453,-1.472767990854323,2.688750567566806,False
2025-02-01,-0.02675179670995472,1.5200000000000031,0.04999999999999982,0.06335304743301638,-0.681724236661338,0.7718728572945188,0.5781349366942183,1.5002634273253899,0.7718728572945188,-1.4535970939558567,2.6887147327549514,False
2025-02-02,-0.06571195885822781,-3.4649999999999963,0.04999999999999982,0.06645259440025386,-1.3441286468830256,-0.8577762919430575,0.5781349366942183,1.6203667902829697,0.5781349366942183,-1.922263583577244,2.6886788979430967,False
2025-02-03,-0.012113090614976825,-1.7299999999999969,0.04999999999999982,0.057489134977182485,-0.43283555287329395,-0.29244224957982556,0.5781349366942202,1.1757505752213007,0.5781349366942202,-1.0109704895675142,2.6882625655412538,False
2025-02-04,-0.031861947085177256,-2.3900000000000006,-0.08999999999999986,0.04932976441200081,-0.7728003336708382,-0.511201634007198,-0.7708465822589684,0.788723075544016,-0.511201634007198,-0.26159869966364024,2.687846233139409,False
2025-02-05,-0.04117212813026497,-1.1300000000000026,-0.019999999999999574,0.05310367446957542,-0.9319564258320138,-0.09872619972658603,-0.0963558227823689,0.8938976912373299,-0.0963558227823689,-0.8356006030496449,2.687429900737566,False
2025-02-06,-0.09013238936074988,-2.6899999999999977,0.040000000000000036,0.06550345854900234,-1.7689244515768745,-0.6240929443226747,0.48177911391185463,1.332928369651445,0.48177911391185463,-2.2507035654887293,2.6870135683357232,False
2025-02-07,-0.0715322040994652,-2.2849999999999966,-0.03000000000000025,0.07014605225630548,-1.4430850142024136,-0.4880188434070975,-0.1927116455647476,1.4855938343648292,-0.1927116455647476,-1.2503733686376661,2.6865972359338803,False
2025-02-08,-0.05819359419436312,-12.639999999999993,-0.07000000000000028,0.074707200576323,-1.2073484455194532,-3.997013622343735,-0.5781349366942342,1.6410272153344196,-0.5781349366942342,-0.629213508825219,2.686180903532038,False
2025-02-09,-0.01871438559580404,,-0.07000000000000028,0.07925922233691314,-0.5295919932470999,,-0.6226068549014782,1.7763396748069382,0.5768664099527301,-1.10645840319983,2.6857645711301927,False
2025-02-10,-0.0126871156884788,-2.3800000000000026,-0.07000000000000028,0.0808655250725207,-0.42722975097282806,-0.5238516689034032,-0.6744907594765952,1.683318084226386,-0.5238516689034032,0.09662191793057512,2.68534823872835,False
2025-02-11,-0.027415465397845725,-4.140000000000001,-0.020000000000000462,0.08062277370176235,-0.6691822268225428,-1.128130562310409,-0.1124151265794392,1.5511961941771724,-0.1124151265794392,-0.5567671002431036,2.684931906326507,False
2025-02-12,-0.010134157719935753,-2.059999999999995,-0.08000000000000007,0.08188876900097256,-0.37268843030868576,-0.41867884058534216,-0.7869058860560247,1.5676146712882262,-0.41867884058534216,0.0459904102766564,2.6845155739246644,False
2025-02-13,-0.012792718705130957,-3.7250000000000014,-0.1900000000000004,0.08061838923010013,-0.42700311000567004,-0.9865813005239179,-2.0234722784297805,1.4984608817385743,-0.9865813005239179,0.5595781905182479,2.684099241522821,False
2025-02-14,-0.0017287143045309323,1.0700000000000003,-0.09999999999999964,0.08207566500427366,-0.23601851907103408,0.6440244265516812,-1.0117361392148816,1.4895210051267829,0.6440244265516812,-0.8800429456227153,2.6836829091209764,False
2025-02-15,0.014492311317365227,1.2100000000000009,0.03000000000000025,0.08144681817370267,0.04398552203094507,0.6868505377916114,0.41507123660098844,1.4362416291660691,0.6868505377916114,-0.6428650157606663,2.6832665767191335,False
2025-02-16,0.0063100613103374715,-1.4699999999999989,0.03000000000000025,0.07876862808101949,-0.1057759778676511,-0.3192528081790692,0.41507123660098844,1.3336783331195146,0.41507123660098844,-0.5208472144686396,2.682850244317291,False
2025-02-17,-0.02041231510027863,-0.8149999999999977,0.03000000000000025,0.0783667936619192,-0.5649699637715873,-0.07750646210127507,0.41507123660098844,1.2845078344182528,0.41507123660098844,-0.9800412003725757,2.682433911915448,False
2025-02-18,-0.01806347189641977,-2.8299999999999983,0.03000000000000025,0.07115682818977875,-0.5224224072735402,-0.8257177110511227,0.4150712366009861,1.0383808215111658,0.4150712366009861,-0.9374936438745263,2.682017579513605,False
2025-02-19,-0.007099762892102379,-1.7000000000000028,-0.009999999999999787,0.07004690852133652,-0.307881252844023,-0.4041408380995173,2.304108218670239e-15,0.9503238153708164,2.304108218670239e-15,-0.30788125284402534,2.68160124711176,False
2025-02-20,0.022721526629610224,-2.3500000000000014,0.009999999999999787,0.06788708655263366,0.2643859905838516,-0.6440417922225182,0.22483025315886174,0.841416958501028,0.22483025315886174,0.039555737424989856,2.6811849147099176,False
2025-02-21,0.005688453308902294,-2.749999999999993,0.08000000000000007,0.0712165718858535,-0.03695274580978668,-0.796028984361642,1.011736139214889,0.9035733229305866,0.9035733229305866,-0.9405260687403733,2.6807685823080747,False
2025-02-22,-0.010630724617794582,1.0,0.11999999999999922,0.058057803148833236,-0.3300204380505923,0.5923708174883356,1.4613966455326075,0.5265232040974135,0.5923708174883356,-0.922391255538928,2.6803522499062318,False
2025-02-23,-0.01695996685286495,0.22500000000000142,0.11999999999999922,0.05504229506135632,-0.44137686114123276,0.26809113052230127,1.4613966455326075,0.427328479626788,0.427328479626788,-0.8687053407680208,2.6801582173500806,False
2025-02-24,-0.009488121481539652,-3.7449999999999974,0.11999999999999922,0.05059459665667414,-0.29591053050333227,-1.2601830156047298,1.4613966455326075,0.2821008887702311,0.2821008887702311,-0.5780114192735634,2.6799641847939286,False
2025-02-25,-0.07889857669618958,-0.8549999999999969,0.1299999999999999,0.04841715936852409,-1.59267723288436,-0.1386194802234632,1.573811772112047,0.19953381509801274,0.19953381509801274,-1.7922110479823727,2.6797701522377775,False
